reactions	name	reaction	gene reaction rule	subsystem	spontaneous	proteomic evidence (#studies)	references	notes	metatlas
5FLUDPK	Nucleoside-diphosphate kinase (ATP:5-fluorouridine 5-diphosphate)	atp_c + 5fludp_c --> adp_c + 5flutp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	5-fluorouracil metabolism	0
5FLUMPK	Uridylate kinase (ATP:5-fluorouridine 5-monophosphate)	atp_c + 5flump_c --> adp_c + 5fludp_c	CMPK1	5-fluorouracil metabolism	0
5FLURAPT	5-fluorouracil phosphoribosyltransferase	5flura_c + prpp_c --> 5flump_c + ppi_c	UMPS	5-fluorouracil metabolism	0
D5FURADy	"5,6-dihydro-5-fluorouracil:NADP + 5-oxidoreductase"	5flura_c + nadph_c + h_c --> 56dh5flura_c + nadp_c	DPYD	5-fluorouracil metabolism	0
L2HGDHx	L-2-hydroxyglutarate dehydrogenase	akg_c + h_c + nadh_c --> 2hglut__L_c + nad_c	LDHB or LDHA or PHGDH or MDH1 or MDH2 or (LDHA and LDHB)	"Alanine, aspartate and glutamate metabolism"	0	LDHA (22);LDHB (22);MDH1 (16);PHGDH (2)	pubmed:27813142;pubmed:31473074
GLPASE1	Glycogen phosphorylase (G4G7 --> G4G4)	ggnG4G7_c + 3.0 pi_c --> 3.0 g1p_c + ggnG4G4_c	PYGB or PYGL or PYGM	Starch and sucrose metabolism	0	PYGB (4)	pubmed:4197300;pubmed:5240360
GLPASE2	Glycogen phosphorylase (G7 --> G)	ggnG7_c + 7.0 pi_c --> 7.0 g1p_c + ggn8Y_c	PYGB or PYGL or PYGM	Starch and sucrose metabolism	0	PYGB (4)	pubmed:4197300;pubmed:5240360
H2SMT	S-adenosyl-L-methioninehydrogen sulfide S-methyltransferase	amet__L_c + sh1_c --> ahcys__L_c + ch4s_c	TMT1A	Sulfur metabolism	0	TMT1A (12)	pubmed:2867869;pubmed:37137720;pubmed:40715;pubmed:5111454;pubmed:6150821;pubmed:6617076	GAPFILLING
HTSULDHLA	Reduction of thiosulfate via lipoate	dhlipoate_c + htsul_c --> sh1_c + 2 h_c + lipoate_c + so3_c	MPST	Sulfur metabolism	0	MPST (17)	pubmed:17673195;pubmed:21732914;pubmed:25688092;pubmed:27646145;pubmed:29409925;pubmed:34559024;pubmed:6938201
MTOX	Methanethiol oxidase	ch4s_c + h2o_c + o2_c --> fald_c + h2o2_c + h_c + sh1_c	SELENBP1	Sulfur metabolism	0	SELENBP1 (18)	pubmed:25688092;pubmed:29255262;pubmed:29409925;pubmed:34559024
SPODM2	Superoxide dismutase (Hydrogen sulfide)	sh1_c + 2.0 o2_c --> h_c + so4_c	SOD1	Sulfur metabolism	1	SOD1 (18)	pubmed:25688092;pubmed:29220697;pubmed:29409925;pubmed:34559024;pubmed:36630448
SSGTHRD	S-desulfurization of S-sulfanylglutathione	gthrd_c + ssgth_c <=> sh1_c + h_c + gthox_c		Sulfur metabolism	1
THMMPP	Thiamin monophosphate phosphohydrolase	h2o_c + thmmp_c --> pi_c + thm_c	ACP1 or ALPL	Thiamine metabolism	0	ACP1(14)	pubmed:2418829
THMMPPe	Thiamin monophosphate phosphohydrolase	h2o_e + thmmp_e --> pi_e + thm_e	ALPL	Thiamine metabolism	0
1SGTH2OHE1ABCte	ATP-binding Cassette (ABC) export of 2-hydroxyestrone-1-S-glutathione	1sgth2hoxe1_c + atp_c + h2o_c --> 1sgth2hoxe1_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652	Disproportionation of radicals is spontaneous
1SGTH2OHE2ABCte	ATP-binding Cassette (ABC) export of 2-hydroxy-17beta-estradiol-1-S-glutathione	1sgth2hoxe2_c + atp_c + h2o_c --> 1sgth2hoxe2_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
2HB_5OXPROtex	2-hydroxybutyrate/5-oxoproline exchange	2hb_c + 5oxpro_e <=> 2hb_e + 5oxpro_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2HB_ACACtex	2-hydroxybutyrate/Acetoacetate exchange	2hb_c + acac_e <=> 2hb_e + acac_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2HB_ACtex	2-hydroxybutyrate/Acetate exchange	2hb_c + ac_e <=> 2hb_e + ac_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2HB_BUTtex	2-hydroxybutyrate/Butyrate exchange	2hb_c + but_e <=> 2hb_e + but_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2HB_DLACtex	2-hydroxybutyrate/D-lactate exchange	2hb_c + lac__D_e <=> 2hb_e + lac__D_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2HB_GLYCLTtex	2-hydroxybutyrate/Glycolate exchange	2hb_c + glyclt_e <=> 2hb_e + glyclt_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2HB_PPAtex	2-hydroxybutyrate/Propanoate exchange	2hb_c + ppa_e <=> 2hb_e + ppa_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2HBt2	2-hydroxybutyrate transport via proton symport	2hb_c + h_c <=> 2hb_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_2HBtex	2-oxobutyrate/2-hydroxybutyrate exchange	2hb_e + 2obut_c <=> 2hb_c + 2obut_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_5OXPROtex	2-oxobutyrate/5-oxoproline exchange	2obut_c + 5oxpro_e <=> 2obut_e + 5oxpro_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_ACACtex	2-oxobutyrate/Acetoacetate exchange	2obut_c + acac_e <=> 2obut_e + acac_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_ACtex	2-oxobutyrate/Acetate exchange	2obut_c + ac_e <=> 2obut_e + ac_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_BUTtex	2-oxobutyrate/Butyrate exchange	2obut_c + but_e <=> 2obut_e + but_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_DLACtex	2-oxobutyrate/D-lactate exchange	2obut_c + lac__D_e <=> 2obut_e + lac__D_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_GLYCLTtex	2-oxobutyrate/Glycolate exchange	2obut_c + glyclt_e <=> 2obut_e + glyclt_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_LLACtex	2-oxobutyrate/L-lactate exchange	2obut_c + lac__L_e <=> 2obut_e + lac__L_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUT_PPAtex	2-oxobutyrate/Propanoate exchange	2obut_c + ppa_e <=> 2obut_e + ppa_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2OBUTt	2-oxobutanoate transport in via proton symport	2obut_c + h_c <=> 2obut_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2SGTH4OHE1ABCte	ATP-binding Cassette (ABC) export of 4-hydroxyestrone-2-S-glutathione	2sgth4hoxe1_c + atp_c + h2o_c --> 2sgth4hoxe1_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
2SGTH4OHE2ABCte	ATP-binding Cassette (ABC) export of 4-hydroxy-17beta-estradiol-2-S-glutathione	2sgth4hoxe2_c + atp_c + h2o_c --> 2sgth4hoxe2_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
3DFRUt	Transport of 3-deoxyfructose	3dfru_c <=> 3dfru_e		"Transport, extracellular"	0
3MLDAt	Transport of methylimidazoleacetic acid	3mlda_c <=> 3mlda_e		"Transport, extracellular"	0			GAPFILLING	MAR04432
3MOBt2	Transport of 3-methyl-2-oxobutanoate	3mob_c + h_c <=> 3mob_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0		pubmed:30696848
3MOX4HOXMte	Transport of vanillylmandelate 	3mox4hoxm_c --> 3mox4hoxm_e		"Transport, extracellular"	0				MAR11445
4GTH56DHIABCte	"ATP-binding Cassette (ABC) export of 4-S-Glutathionyl-5,6-Dihydroxyindoline"	4sgth56dhilne_c + atp_c + h2o_c --> 4sgth56dhilne_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
4MOPt2	Transport of 4-methyl-2-oxopentanoate	4mop_c + h_c <=> 4mop_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0		pubmed:30696848
56DH5FUt	"Transport of 5,6-Dihydro-5-fluorouracil"	56dh5flura_c <=> 56dh5flura_e		"Transport, extracellular"	0
56DHIGTHABCte	"ATP-binding Cassette (ABC) export of 4-S-Glutathionyl-5,6-Dihydroxyindole"	4sgth56dhi_c + atp_c + h2o_c --> 4sgth56dhi_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
56DTHMt	"Transport of 5,6-dihydrothymine"	56dthm_c <=> 56dthm_e		"Transport, extracellular"	0				MAR09982
56DURAt	"Transport of 5,6-dihydrouracil"	56dura_c <=> 56dura_e		"Transport, extracellular"	0				MAR09984
5OXPRO_ACACtex	5-oxoproline/Acetoacetate exchange	5oxpro_c + acac_e <=> 5oxpro_e + acac_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
5OXPRO_ACtex	5-oxoproline/Acetate exchange	5oxpro_c + ac_e <=> 5oxpro_e + ac_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
5OXPRO_BUTtex	5-oxoproline/Butyrate exchange	5oxpro_c + but_e <=> 5oxpro_e + but_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
5OXPRO_DLACtex	5-oxoproline/D-lactate exchange	5oxpro_c + lac__D_e <=> 5oxpro_e + lac__D_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
5OXPRO_GLYCLTtex	5-oxoproline/Glycolate exchange	5oxpro_c + glyclt_e <=> 5oxpro_e + glyclt_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
5OXPRO_PPAtex	5-oxoproline/Propanoate exchange	5oxpro_c + ppa_e <=> 5oxpro_e + ppa_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
5OXPROt2	5-oxoproline transport via proton symport	5oxpro_c + h_c <=> 5oxpro_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
AC_GLYCLTtex	Acetate/Glycolate exchange	ac_c + glyclt_e <=> ac_e + glyclt_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
ACAC_ACtex	Acetoacetate/Acetate exchange	ac_e + acac_c <=> ac_c + acac_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
ACAC_GLYCLTtex	Acetoacetate/Glycolate exchange	acac_c + glyclt_e <=> acac_e + glyclt_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
ACACt2	Acetoacetate transport via proton symport	acac_c + h_c <=> acac_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
ACHt	Transport of acetylcholine	ach_c --> ach_e	SLC22A4 or VDAC1	"Transport, extracellular"	0		pubmed:12997129;pubmed:13177592		MAR06245
ACt2	Acetate transport via proton symport	ac_c + h_c <=> ac_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:5027080;pubmed:6764785;pubmed:8476015
ADRNLGTHABCte	ATP-binding Cassette (ABC) export of 5-S-glutathionyl-L-adrenaline	5sgthadrnl__L_c + atp_c + h2o_c --> 5sgthadrnl__L_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
ALAtec	L-alanine transport via facilitated diffusion (extracellular to cytosol)	ala__L_c <=> ala__L_e	(SLC7A5 and SLC3A2) or SLC43A1 or SLC43A2	"Transport, extracellular"	0	SLC43A1 (12);SLC43A2 (13)	pubmed:32318874;pubmed:7055559;pubmed:7915653
ALLTNt	Transport of allantoin	alltn_c <=> alltn_e		"Transport, extracellular"	0				MAR10003
ARSSELDIGTHABCte	ATP-binding Cassette (ABC) export of Seleno Bis(S-glutathionyl) arsinium Ion	arsseldigth_c + atp_c + h2o_c --> adp_c + arsseldigth_e + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:15788720;pubmed:22177801;pubmed:32652143
ASCBt	L-ascorbate transport via facilitated diffusion	ascb__L_c <=> ascb__L_e	SLC2A2 or SLC2A3 or SLC2A1 or SLC2A4 or SLC2A14	"Transport, extracellular"	0		pubmed:9405334;pubmed:9586809;pubmed:14584588
ASNNaHtex	L-asparagine Na-dependent symport	asn__L_e + h_c + na1_e --> asn__L_c + h_e + na1_c		"Transport, extracellular"	0		pubmed:6144310;pubmed:7372663;pubmed:7915653
ASPte	Efflux of aspartate via facilited diffusion	asp__L_c --> asp__L_e	LRRC8A or PANX1	"Transport, extracellular"	0	LRRC8A (1)	pubmed:29079593
BUT_ACACtex	Butyrate/Acetoacetate exchange	acac_e + but_c <=> acac_c + but_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
BUT_ACtex	Butyrate/Acetate exchange	ac_e + but_c <=> ac_c + but_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
BUT_GLYCLTtex	Butyrate/Glycolate exchange	but_c + glyclt_e <=> but_e + glyclt_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
BUT_PPAtex	Butyrate/Propanoate exchange	but_c + ppa_e <=> but_e + ppa_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
BUTt2r	Butyrate transport via H + symport	but_c + h_c <=> but_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
CA2t	Calcium (II) import	ca2_e --> ca2_c	CACNA1A or GRIA1 or TRPC6 or TRPV2 or PIEZO1 or P2RX1 or P2RX2 or P2RX7 or PANX1 or TMEM109 or VDAC1	"Transport, extracellular"	0	ANO6 (4);P2RX7 (1);PIEZO1 (15);TRPV2 (3)	pubmed:18209485;pubmed:25955826;pubmed:2630804;pubmed:28496185;pubmed:29057326;pubmed:33690597;pubmed:33806028;pubmed:38033286
CHOLATEGTHABCte	ATP-binding Cassette (ABC) export of cholate with glutathione cotransport	cholate_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + cholate_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
CHOLATEt	Transport of cholate	cholate_e <=> cholate_c	SLCO1A2 or SLCO2B1	"Transport, extracellular"	0
Cl_OH1tex	Chloride transport via hydroxide countertransport (1:1)	oh1_e + cl_c <=> cl_e + oh1_c 	SLC4A1	"Transport, extracellular"	0		pubmed:26271632
Clt	Transport of chloride via ion channels	cl_c <=> cl_e	LRRC8A or CLIC2 or CLCN2 or CLIC3 or CLIC4 or CLIC1 or CFTR or PANX1	"Transport, extracellular"	0	CLIC1 (17);CLIC2 (7);CLIC3 (1);CLIC4 (7);LRRC8A (1)	pubmed:23284076;pubmed:2630804
CPPP3te	Transport of coproporphyrin III	cppp3_e <=> cppp3_c	SLCO2B1	"Transport, extracellular"	0
CREATt	Transport of creatine transport via diffusion	creat_c <=> creat_e	SLC16A9	"Transport, extracellular"	0		pubmed:6732753;pubmed:7211065;pubmed:7397170;pubmed:8044895
CRMte	Transport of ceramide	crm_hs_e <=> crm_hs_c		"Transport, extracellular"	0		pubmed:15883154		MAR12040
CRNt	Transport of L-carnitine	crn_c <=> crn_e	SLC22A16 or SLC16A9	"Transport, extracellular"	0		pubmed: 9051091
