DRUG_NAME	STRUCT_ID	TARGET_NAME	TARGET_CLASS	ACCESSION	GENE	SWISSPROT	ACT_VALUE	ACT_UNIT	ACT_TYPE	ACT_COMMENT	ACT_SOURCE	RELATION	MOA	MOA_SOURCE	ACT_SOURCE_URL	MOA_SOURCE_URL	ACTION_TYPE	TDL	ORGANISM
acetazolamide	56	Carbonic anhydrase 7	Enzyme	Q9ERQ8	Ca7	CAH7_MOUSE	7.8		Ki	Ki value against mouse carbonic anhydrase VII	CHEMBL	=							Mus musculus
acetazolamide	56	Carbonic anhydrase	Enzyme	P40881		CAH_METTE	7.22		Ki	Inhibitory activity against alpha carbonic anhydrase (Zn-Cam) from Methanosarcina thermophila	CHEMBL	=							Methanosarcina thermophila
acetazolamide	56	Carbonic anhydrase	Enzyme	Q50565		Q50565_METTH	4.92		Ki	Inhibitory activity against beta carbonic anhydrase (Cab) from Methanobacterium thermoautotrophicum	CHEMBL	=							Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H)
acetazolamide	56	Carbonic anhydrase 13	Enzyme	Q8N1Q1	CA13	CAH13_HUMAN	8.24		Ki	Inhibition of human recombinant carbonic anhydrase 13 preincubated for 15 mins by CO2 hydration method	CHEMBL	=						Tclin	Homo sapiens
acetazolamide	56	Carbonic anhydrase 15	Enzyme	Q99N23	Ca15	CAH15_MOUSE	7.14		Ki	Inhibition of mouse recombinant carbonic anhydrase 15 by stopped-flow CO2 hydrase assay	CHEMBL	=							Mus musculus
acetazolamide	56	Carbonic anhydrase	Enzyme	P53615	NCE103	CAN_YEAST	7.09		Ki	Inhibition of Saccharomyces cerevisiae beta-carbonic anhydrase preincubated for 15 mins by stopped flow CO2 hydration assay	CHEMBL	=							Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
acetazolamide	56	Carbonic anhydrase	Enzyme	Q5AJ71	NCE103	CAN_CANAL	7.4		Ki	Inhibition of Helicobacter pylori beta-carbonic anhydrase by stopped-flow CO2 hydration assay	CHEMBL	=							Candida albicans (strain SC5314 / ATCC MYA-2876)
acetazolamide	56	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase); Transmembrane carbonic anhydrase	Enzyme	P96878		P96878_MYCTU	7.92		Ki	Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay	CHEMBL	=							Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
acetazolamide	56	Carbonic anhydrase	Enzyme	Q6FTL6		Q6FTL6_CANGA	7.96		Ki	Inhibition of Candida glabrata carbonic anhydrase by stopped flow CO2 hydration assay	CHEMBL	=							Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65)
acetazolamide	56	Alpha carbonic anhydrase	Enzyme	B5SU02	CA	B5SU02_9CNID	7.8		Ki	Inhibition of cloned Stylophora pistillata alpha-CA expressed in human HEK293 cells by stopped-flow CO2 assay	CHEMBL	=							Stylophora pistillata
acetazolamide	56	Endochitinase	Enzyme	P29029	CTS1	CHIT_YEAST	4.68		Ki	Inhibition of Saccharomyces cerevisiae CTS1	CHEMBL	=							Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
acetazolamide	56	Carbonic anhydrase	Enzyme	C0IX24	CA2	C0IX24_9CNID	7.13		Ki	Inhibition of Stylophora pistillata carbonic anhydrase 2 by stopped-flow CO2 hydration assay	CHEMBL	=							Stylophora pistillata
acetazolamide	56	Carbonic anhydrase 2	Enzyme	Q3I4V7	CAN2	Q3I4V7_CRYNV	8		Ki	Inhibition of Cryptococcus neoformans recombinant Can2 beta-carbonic anhydrase after 15 mins by stopped flow CO2 hydration assay	CHEMBL	=							Cryptococcus neoformans var. grubii
acetazolamide	56	Carbonic anhydrase	Enzyme	Q2PCB5	ca	Q2PCB5_DICLA	5.24		Ki	Inhibition of Dicentrarchus labrax CA using 4-nitrophenylacetate substrate by esterase assay	CHEMBL	=							Dicentrarchus labrax
acetazolamide	56	Astrosclerin-3	Enzyme	A6YCJ1		A6YCJ1_9METZ	7.29		Ki	Inhibition of GST-tagged astrosclera willeyana Astrosclerin-3 expressed in Escherichia coli after 15 mins preincubation by stopped flow CO2 hydration assay	CHEMBL	=							Astrosclera willeyana
acetazolamide	56	Beta-carbonic anhydrase 1	Enzyme	P9WPJ7	mtcA1	MTCA1_MYCTU	6.6		Ki	Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv1284 by by stopped flow CO2 hydration assay	CHEMBL	=							Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
acetazolamide	56	Delta carbonic anhydrase	Unclassified	Q5U9J1	ca1	Q5U9J1_THAWE	7.08		Ki	Inhibition of Thalassiosira weissflogii delta carbonic anhydrase preincubated for 15 mins by stopped flow CO2 hydration assay	CHEMBL	=							Thalassiosira weissflogii
acetazolamide	56	Carbonic anhydrase 2	Enzyme	P9WPJ9	mtcA2	MTCA2_MYCTU	8.05		Ki	Inhibition of full length Mycobacterium tuberculosis H37Rv recombinant carbonic anhydrase 2 encoded by RV3588c by stopped flow CO2 hydration assay	CHEMBL	=							Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
acetazolamide	56	Carbonic anhydrase 2	Enzyme	P00921	CA2	CAH2_BOVIN	6.02		IC50	Inhibition of bovine erythrocyte carbonic anhydrase 2 using p-nitrophenyl acetate as substrate preincubated for 10 mins before substrate addition measured after 30 mins by spectrophotometric analysis	CHEMBL	=							Bos taurus
acetazolamide	56	Carbonic anhydrase	Enzyme	O43570|P00915|P00918|P07451|P22748|P23280|P35218|P43166|Q16790|Q8N1Q1|Q9ULX7|Q9Y2D0	CA12|CA1|CA2|CA3|CA4|CA6|CA5A|CA7|CA9|CA13|CA14|CA5B	CAH12_HUMAN|CAH1_HUMAN|CAH2_HUMAN|CAH3_HUMAN|CAH4_HUMAN|CAH6_HUMAN|CAH5A_HUMAN|CAH7_HUMAN|CAH9_HUMAN|CAH13_HUMAN|CAH14_HUMAN|CAH5B_HUMAN	9.1		Ki	Compound was evaluated for the inhibition of Carbonic anhydrase (Non competitive)	CHEMBL	=						Tclin|Tbio|Tchem|NA	Homo sapiens
acetazolamide	56	Carbonic anhydrase	Enzyme	P00921|P18915|Q3SZX4|Q95323	CA2|CA6|CA3|CA4	CAH2_BOVIN|CAH6_BOVIN|CAH3_BOVIN|CAH4_BOVIN	7.8		IC50	In vitro concentration that causes 50% inhibition of carbonic anhydrase carbonate hydro-lyase (EC.4.2.1.1) isolated from bovine erythrocyte	CHEMBL	=							Bos taurus
acetazolamide	56	Carbonic anhydrase V	Enzyme	P35218|Q9Y2D0	CA5A|CA5B	CAH5A_HUMAN|CAH5B_HUMAN	8.74		Ki	Mean inhibitory constant towards human carbonic anhydrase V determined by spectrophotometric dansylamide binding assay	CHEMBL	=						Tclin|Tclin|Tclin|Tclin	Homo sapiens
acetazolamide	56	Carbonic anhydrase	Enzyme	P46510		CAHX_FLABI	7.57		Ki	Inhibition of Flaveria bidentis recombinant CA by CO2 hydration assay	CHEMBL	=							Flaveria bidentis
acetazolamide	56	Carbonic anhydrase 3	Enzyme	Q3SZX4	CA3	CAH3_BOVIN	4.08		Ki	Inhibition of bovine carbonic anhydrase 3 using 4-nitrophenylacetate as substrate after 3 mins using spectrophotometry by Lineweaver-Burk plot analysis	CHEMBL	=							Bos taurus
acetazolamide	56	Carbonic anhydrase	Enzyme	Q5TU56		Q5TU56_ANOGA	7.56		Ki		CHEMBL	=							Anopheles gambiae
acetazolamide	56	Carbonic anhydrase	Enzyme	Q9HVB9		Q9HVB9_PSEAE	7.12		Ki		CHEMBL	=							Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)
acetazolamide	56	"Carbonic anhydrase, alpha family"	Unclassified	Q31FD6		Q31FD6_HYDCU	8.37		Ki	Inhibition of recombinant Thiomicrospira crunogena XCL-2 carbonic anhydrase by stopped flow CO2 hydrase assay	CHEMBL	=							Hydrogenovibrio crunogenus (strain XCL-2)
acetazolamide	56	Carbonate dehydratase	Enzyme	B2V8E3		B2V8E3_SULSY	8.35		Ki	Inhibition of recombinant Sulfurihydrogenibium yellowstonense YO3AOP1 carbonic anhydrase by stopped flow CO2 hydrase assay	CHEMBL	=							Sulfurihydrogenibium sp. (strain YO3AOP1)
acetazolamide	56	Carbonic anhydrase-related protein 11	Enzyme	O75493	CA11	CAH11_HUMAN	8.24		Ki	Inhibition of recombinant human membrane bound carbonic anhydrase 11 expressed in Escherichia coli pretreated for 15 mins prior to testing by stopped-flow assay	CHEMBL	=						Tbio	Homo sapiens
acetohexamide	57	"Sulfonylurea receptor 1, Kir6.2"	Ion channel	Q09428|Q14654	ABCC8|KCNJ11	ABCC8_HUMAN|KCJ11_HUMAN	4.639		Ki	displacement of [3H]glyburide binding in HEK-293 cells expressing hSUR1-hKir6.2	SCIENTIFIC LITERATURE	=	1	SCIENTIFIC LITERATURE	https://pubmed.ncbi.nlm.nih.gov/10742287	https://pubmed.ncbi.nlm.nih.gov/10742287	BLOCKER	Tclin|Tclin|Tclin|Tclin	Homo sapiens
acetohydroxamic acid	58	Carbonic anhydrase 2	Enzyme	P00918	CA2	CAH2_HUMAN	4.33		IC50	Inhibitory activity against carbonic anhydrase II	CHEMBL	=						Tclin	Homo sapiens
acetohydroxamic acid	58	Bacterial urease	Enzyme	Q03282|Q03283|Q03284	ureA|ureB|ureC	URE3_ECOLX|URE2_ECOLX|URE1_ECOLX				Mechanism of Action; CHEMBL2364683; PROTEIN COMPLEX	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL734	INHIBITOR		Escherichia coli
acetohydroxamic acid	58	Urease	Enzyme	P07374		UREA_CANEN	4.76		IC50	Inhibition of jack bean urease	CHEMBL	=							Canavalia ensiformis
acetohydroxamic acid	58	Urease subunit beta	Enzyme	Q0PXQ5	ureB	Q0PXQ5_HELPX	4.76		IC50	Inhibition of Helicobacter pylori urease after 50 mins by indophenol method	CHEMBL	=							Helicobacter pylori
acetophenazine	59	D(2) dopamine receptor	GPCR	P14416	DRD2	DRD2_HUMAN					DRUGBANK		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1085	ANTAGONIST	Tclin	Homo sapiens
acetophenazine	59	Androgen receptor	Transcription factor	P15207	Ar	ANDR_RAT	6.1		Ki	Displacement of [3H]mibolerone from rat androgen receptor	CHEMBL	=							Rattus norvegicus
racecadotril	60	Angiotensin-converting enzyme	Enzyme	P12821	ACE	ACE_HUMAN	6.5		IC50		CHEMBL	=						Tclin	Homo sapiens
racecadotril	60	Neprilysin	Enzyme	P08473	MME	NEP_HUMAN	9		IC50	Inhibition of human NEP-mediated amyloid beta hydrolysis	CHEMBL	=	1	KEGG DRUG		http://www.kegg.jp/entry/D08464	INHIBITOR	Tclin	Homo sapiens
racecadotril	60	Angiotensin-converting enzyme	Enzyme	P12822	ACE	ACE_RABIT	6.38		IC50		CHEMBL	=							Oryctolagus cuniculus
racecadotril	60	Neprilysin	Enzyme	P07861	Mme	NEP_RAT	8.32		IC50		CHEMBL	=							Rattus norvegicus
racecadotril	60	Neprilysin	Enzyme	P08049	MME	NEP_RABIT	8.4		IC50		CHEMBL	=							Oryctolagus cuniculus
racecadotril	60	Neprilysin	Enzyme	P19621	MME	NEP_PIG	8.21		IC50		CHEMBL	=							Sus scrofa
racecadotril	60	Endothelin-converting enzyme 1	Enzyme	P42892	ECE1	ECE1_HUMAN	8.1		IC50		CHEMBL	=							Homo sapiens
racecadotril	60	Thermolysin	Enzyme	P00800	npr	THER_BACTH	5.02		IC50		CHEMBL	=							Bacillus thermoproteolyticus
acetoxolone	62	Liver carboxylesterase 1	Enzyme	P23141	CES1	EST1_HUMAN	4.3		IC50	Inhibition of CE1 in human liver microsomes using 2-(2-Benzoyl-3-methoxyphenyl) benzothiazole as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins by LC-UV analysis	CHEMBL	=						Tchem	Homo sapiens
acetoxolone	62	Estradiol 17-beta-dehydrogenase 1	Enzyme	P14061	HSD17B1	DHB1_HUMAN	4.73		IC50	Inhibition of human recombinant 17betaHSD1 expressed in HEK293 cells	CHEMBL	=						Tchem	Homo sapiens
acetoxolone	62	Estradiol 17-beta-dehydrogenase 2	Enzyme	P37059	HSD17B2	DHB2_HUMAN	5.42		IC50	Inhibition of human recombinant 17-beta-HSD2 expressed in HEK293 cells	CHEMBL	=						Tchem	Homo sapiens
acetoxolone	62	Corticosteroid 11-beta-dehydrogenase isozyme 2	Enzyme	P80365	HSD11B2	DHI2_HUMAN	6.7		IC50	Inhibition of human recombinant 11-beta-HSD2 expressed in HEK293 cells	CHEMBL	=						Tchem	Homo sapiens
acetoxolone	62	Corticosteroid 11-beta-dehydrogenase isozyme 1	Enzyme	P28845	HSD11B1	DHI1_HUMAN	6.1		IC50	Inhibition of human recombinant 11-beta-HSD1 expressed in HEK293 cells	CHEMBL	=						Tclin	Homo sapiens
acetoxolone	62	Cocaine esterase	Enzyme	O00748	CES2	EST2_HUMAN	4.39		IC50	Inhibition of CE2 in human liver microsomes using fluorescein diacetate as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins by LC-UV analysis	CHEMBL	=						Tchem	Homo sapiens
acetylcholine	65	Muscarinic acetylcholine receptor M1	GPCR	P11229	CHRM1	ACM1_HUMAN	6.11		EC50	Activation of M1-ACh receptor-FLASH/CFP expressed in HEK293 cells assessed as FRET signal	CHEMBL	=						Tclin	Homo sapiens
acetylcholine	65	Muscarinic acetylcholine receptor M2	GPCR	P08172	CHRM2	ACM2_HUMAN	6.5		Ki		IUPHAR	=					AGONIST	Tclin	Homo sapiens
acetylcholine	65	Muscarinic acetylcholine receptor M3	GPCR	P20309	CHRM3	ACM3_HUMAN	6.66		EC50	Activation of M3-ACh receptor-FLASH/CFP expressed in HEK293 cells assessed as FRET signal	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL667	AGONIST	Tclin	Homo sapiens
acetylcholine	65	Muscarinic acetylcholine receptor M4	GPCR	P08173	CHRM4	ACM4_HUMAN	5.6		Ki		IUPHAR	=					AGONIST	Tclin	Homo sapiens
acetylcholine	65	Muscarinic acetylcholine receptor M5	GPCR	P08912	CHRM5	ACM5_HUMAN	6.1		EC50	Activation of M5-ACh receptor-FLASH/CFP expressed in HEK293 cells assessed as FRET signal	CHEMBL	=						Tclin	Homo sapiens
acetylcholine	65	Neuronal acetylcholine receptor subunit alpha-7	Ion channel	P36544	CHRNA7	ACHA7_HUMAN	5.1		Ki	Displacement of [3H]-MLA from human alpha7 nAChR expressed in human SH-SY5Y cells after 1.5 hrs by liquid scintillation counting	CHEMBL	=						Tchem	Homo sapiens
acetylcholine	65	Acetylcholine-binding protein	Unclassified	P58154		ACHP_LYMST	5.5		Ki	Displacement of [125I]alpha-bungarotoxin from Lymnaea stagnalis His-tagged AchBP	CHEMBL	=							Lymnaea stagnalis
acetylcholine	65	Acetylcholine receptor subunit delta	Ion channel	P02718	chrnd	ACHD_TORCA	7.37		Ki	Binding affinity towards rat forebrain nicotinic acetylcholine receptor using [3H]EB as radioligand	CHEMBL	=							Torpedo californica
acetylcholine	65	Neuronal acetylcholine receptor subunit alpha-7	Ion channel	Q05941	Chrna7	ACHA7_RAT	5.45		Ki	Displacement of [3H]alpha-bungaro-toxine from nicotinic alpha-7 receptor in rat brain	CHEMBL	=							Rattus norvegicus
acetylcholine	65	Neuronal acetylcholine receptor; alpha2/beta2	Ion channel	P12389|P12390	Chrna2|Chrnb2	ACHA2_RAT|ACHB2_RAT	7.96		Ki	Binding affinity towards rat nicotinic acetylcholine receptor alpha2-beta2 expressed in HEK293 cells using [3H]EB as radioligand	CHEMBL	=							Rattus norvegicus
acetylcholine	65	Neuronal acetylcholine receptor; alpha3/beta2	Ion channel	P04757|P12390	Chrna3|Chrnb2	ACHA3_RAT|ACHB2_RAT	7.39		Ki	Binding affinity towards rat Nicotinic acetylcholine receptor alpha3-beta2 expressed in HEK293 cells using [3H]EB as radioligand	CHEMBL	=							Rattus norvegicus
acetylcholine	65	Neuronal acetylcholine receptor; alpha3/beta4	Ion channel	P04757|P12392	Chrna3|Chrnb4	ACHA3_RAT|ACHB4_RAT	6.21		Ki	Displacement of [3H]epibatidine from rat alpha3beta4 nAChR expressed in HEK292 cells after 3 hrs	CHEMBL	=							Rattus norvegicus
acetylcholine	65	Neuronal acetylcholine receptor; alpha4/beta2	Ion channel	P09483|P12390	Chrna4|Chrnb2	ACHA4_RAT|ACHB2_RAT	8.12		Ki	Displacement of [3H]-cytisine from Alpha4-beta2 Nicotinic acetylcholine receptor of rat brain homogenates	CHEMBL	=							Rattus norvegicus
acetylcholine	65	Neuronal acetylcholine receptor; alpha4/beta4	Ion channel	P09483|P12392	Chrna4|Chrnb4	ACHA4_RAT|ACHB4_RAT	7.24		Ki	Displacement of [3H]epibatidine from rat recombinant alpha4beta4 nAChR expressed in HEK293 cells after 4 hrs by scintillation counting analysis	CHEMBL	=							Rattus norvegicus
acetylcholine	65	Neuronal acetylcholine receptor; alpha4/beta2	Ion channel	P17787|P43681	CHRNB2|CHRNA4	ACHB2_HUMAN|ACHA4_HUMAN	5.8		EC50	Partial agonist activity at human 2:3 alpha4beta2 nAChR expressed in Xenopus laevis oocytes after 1 min by two electrode voltage clamp technique	CHEMBL	=						Tclin|Tclin|Tclin|Tclin	Homo sapiens
acetylcholine	65	Muscarinic acetylcholine receptor	GPCR	P08482|P08483|P08485|P08911|P10980	Chrm1|Chrm3|Chrm4|Chrm5|Chrm2	ACM1_RAT|ACM3_RAT|ACM4_RAT|ACM5_RAT|ACM2_RAT	7.92		IC50	Compound was tested in vitro for its binding affinity to muscarinic acetylcholine receptor from rat cortical homogenates using [3H]OXO-M as radioligand	CHEMBL	=							Rattus norvegicus
acetylcholine	65	Nicotinic acetylcholine receptor alpha8 subunit	Ion channel	H6TY12		H6TY12_PERAM	4.94		EC50	Agonist activity at Periplaneta americana (American cockroach) nAChR in terminal abdominal ganglion assessed as assessed as inward current by tight-seal whole cell patch clamp method	CHEMBL	=							Periplaneta americana
acetylcysteine	66	Cytochrome c	Enzyme	P99999	CYCS	CYC_HUMAN					WOMBAT-PK							Tbio	Homo sapiens
acetylcysteine	66	Vascular endothelial growth factor A	Secreted	P15692	VEGFA	VEGFA_HUMAN					WOMBAT-PK							Tclin	Homo sapiens
acetylcysteine	66	"Superoxide dismutase [Mn], mitochondrial"	Enzyme	P04179	SOD2	SODM_HUMAN					WOMBAT-PK							Tbio	Homo sapiens
acetylcysteine	66	Glutathione synthetase	Enzyme	P48637	GSS	GSHB_HUMAN					DRUGBANK						MODULATOR	Tbio	Homo sapiens
acetylcysteine	66	Cystine/glutamate transporter	Transporter	Q9UPY5	SLC7A11	XCT_HUMAN					SCIENTIFIC LITERATURE				https://pubmed.ncbi.nlm.nih.gov/21118657		MODULATOR	Tbio	Homo sapiens
acetyldigitoxin	67	Sodium/potassium-transporting ATPase	Transporter	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733	ATP1A1|ATP1B1|ATP1A3|ATP1B2|ATP1A2|ATP1B3|FXYD2|ATP1A4	AT1A1_HUMAN|AT1B1_HUMAN|AT1A3_HUMAN|AT1B2_HUMAN|AT1A2_HUMAN|AT1B3_HUMAN|ATNG_HUMAN|AT1A4_HUMAN				Mechanism of Action; CHEMBL2095186; PROTEIN COMPLEX GROUP	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL3545057	INHIBITOR	Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin	Homo sapiens
acepromazine	73	D(1A) dopamine receptor	GPCR	P21728	DRD1	DRD1_HUMAN					DRUGBANK		1	DRUGBANK		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL39560	ANTAGONIST	Tclin	Homo sapiens
acepromazine	73	D(2) dopamine receptor	GPCR	P14416	DRD2	DRD2_HUMAN					DRUGBANK		1	DRUGBANK		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL39560	ANTAGONIST	Tclin	Homo sapiens
acepromazine	73	Major prion protein	Surface antigen	P04156	PRNP	PRIO_HUMAN	5.3		EC50	Half maximal inhibition of Prion protein PrPsc formation was assayed in ScN2a cells	CHEMBL	=						Tchem	Homo sapiens
acetylsalicylic acid	74	Prostaglandin G/H synthase 2	Enzyme	P35354	PTGS2	PGH2_HUMAN	5.12		IC50		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL25	INHIBITOR	Tclin	Homo sapiens
acetylsalicylic acid	74	Prostaglandin G/H synthase 1	Enzyme	P23219	PTGS1	PGH1_HUMAN	5.77		IC50		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL25	INHIBITOR	Tclin	Homo sapiens
acetylsalicylic acid	74	Acidic phospholipase A2 3	Enzyme	P60045		PA2A3_NAJSG	5.2		Kd		WOMBAT-PK	=							Naja sagittifera
acetylsalicylic acid	74	Gamma-glutamyltranspeptidase 1	Enzyme	P19440	GGT1	GGT1_HUMAN	4.44		IC50	Inhibition of gamma-glutamyltranspeptidase by colorimetric assay	CHEMBL	=						Tbio	Homo sapiens
acetylsalicylic acid	74	Prostaglandin G/H synthase 1	Enzyme	P05979	PTGS1	PGH1_SHEEP	6.52		IC50	In vitro inhibitory concentration against COX-1 enzyme	CHEMBL	=							Ovis aries
acetylsalicylic acid	74	Prostaglandin G/H synthase 2	Enzyme	P79208	PTGS2	PGH2_SHEEP	5.62		IC50	In vitro inhibition of ovine prostaglandin G/H synthase 2	CHEMBL	=							Ovis aries
acetylsalicylic acid	74	Prostaglandin G/H synthase 1	Enzyme	O62664	PTGS1	PGH1_BOVIN	6.46		IC50	Inhibition of bovine COX-1 by enzyme immuno assay	CHEMBL	=							Bos taurus
acetylsalicylic acid	74	Acid-sensing ion channel 3	Ion channel	Q9UHC3	ASIC3	ASIC3_HUMAN	4		IC50		IUPHAR	=					BLOCKER	Tchem	Homo sapiens
acetylsalicylic acid	74	Nicotinate phosphoribosyltransferase	Enzyme	Q6XQN6	NAPRT	PNCB_HUMAN	9.3		Ki	Inhibition of NAPRT (unknown origin)	CHEMBL	=						Tbio	Homo sapiens
acipimox	76	Hydroxycarboxylic acid receptor 2	GPCR	Q8TDS4	HCAR2	HCAR2_HUMAN	5.6		EC50		IUPHAR	=	1	SCIENTIFIC LITERATURE		https://pubmed.ncbi.nlm.nih.gov/17705685	AGONIST	Tclin	Homo sapiens
acitretin	78	Retinoic acid receptor alpha	Nuclear hormone receptor	P10276	RARA	RARA_HUMAN				Mechanism of Action	WOMBAT-PK		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1131	AGONIST	Tclin	Homo sapiens
acitretin	78	Bile salt export pump	Transporter	O95342	ABCB11	ABCBB_HUMAN	4.74		IC50		CHEMBL	=						Tchem	Homo sapiens
acitretin	78	Retinoic acid receptor gamma	Nuclear hormone receptor	P13631	RARG	RARG_HUMAN				Mechanism of Action	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1131	AGONIST	Tclin	Homo sapiens
acitretin	78	Bile salt export pump	Transporter	O70127	Abcb11	ABCBB_RAT	4.71		IC50		CHEMBL	=							Rattus norvegicus
aclarubicin	80	5-hydroxytryptamine receptor 2B	GPCR	P41595	HTR2B	5HT2B_HUMAN	6.152		Ki	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2B radioligand binding (ligand: [3H] Lysergic acid diethylamide)	DRUG MATRIX	=						Tclin	Homo sapiens
aclarubicin	80	72 kDa type IV collagenase	Enzyme	P08253	MMP2	MMP2_HUMAN	5		IC50	Concentration inhibiting Clostridium histolyticum collagenase.	CHEMBL	=						Tchem	Homo sapiens
aclarubicin	80	DNA topoisomerase 1	Enzyme	P11387	TOP1	TOP1_HUMAN				Topoisomerase inhibitor	KEGG DRUG		1	KEGG DRUG		http://www.kegg.jp/entry/D01911	INHIBITOR	Tclin	Homo sapiens
aclarubicin	80	DNA topoisomerase II	Enzyme	P11388|Q02880	TOP2A|TOP2B	TOP2A_HUMAN|TOP2B_HUMAN				Topoisomerase inhibitor	KEGG DRUG		1	KEGG DRUG		http://www.kegg.jp/entry/D01911	INHIBITOR	Tchem|Tclin|Tchem|Tclin	Homo sapiens
aclatonium	81	Muscarinic acetylcholine receptor	GPCR	P08172|P08173|P08912|P11229|P20309	CHRM2|CHRM4|CHRM5|CHRM1|CHRM3	ACM2_HUMAN|ACM4_HUMAN|ACM5_HUMAN|ACM1_HUMAN|ACM3_HUMAN				Mechanism of Action	SCIENTIFIC LITERATURE		1	SCIENTIFIC LITERATURE	https://pubmed.ncbi.nlm.nih.gov/1696381	https://pubmed.ncbi.nlm.nih.gov/1696381	AGONIST	Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin	Homo sapiens
acrivastine	82	Multidrug resistance protein 1	Transporter	P08183	ABCB1	MDR1_HUMAN					WOMBAT-PK							Tchem	Homo sapiens
acrivastine	82	Histamine H1 receptor	GPCR	P35367	HRH1	HRH1_HUMAN	7.16		IC50		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1224	ANTAGONIST	Tclin	Homo sapiens
acrivastine	82	Histamine H1 receptor	GPCR	P31389	HRH1	HRH1_CAVPO	5.21		IC50	Inhibition of H1 receptor in Cavia porcellus Hartley (guinea pig) ileum assessed as inhibition of histamine-induced spasms incubated 2 min prior histamine-challenge	CHEMBL	=							Cavia porcellus
acyclovir	85	Purine nucleoside phosphorylase	Enzyme	P00491	PNP	PNPH_HUMAN	4.04		Ki	Inhibition of human PNP	CHEMBL	=						Tclin	Homo sapiens
acyclovir	85	Thymidine kinase	Kinase	P09250		KITH_VZVD					WOMBAT-PK								Varicella-zoster virus (strain Dumas)
acyclovir	85	Purine nucleoside phosphorylase	Enzyme	P9WP01	punA	PUNA_MYCTU	4.9		Kd	Binding affinity to Mycobacterium tuberculosis purine nucleoside phosphorylase by spectrophotometric analysis	CHEMBL	=							Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
acyclovir	85	Purine nucleoside phosphorylase	Enzyme	P00491	PNP	PNPH_HUMAN	4.04		Ki	Inhibition of human PNP	CHEMBL	=						Tclin	Homo sapiens
